Device name,Frame ID,Slot ID,Port ID,User Label,ONTs
HAC-CAL.JAMUND-H1-MA5800,0,5,8,TRK JMBF90 (JAMUNDI BF-90),25
HAC-CAL.JAMUND-H1-MA5800,0,5,9,TRK JMJM60 (JMJM60),38
HAC-CAL.JAMUND-H1-MA5800,0,5,10,TRK JMJM29 (JMJM29),36
HAC-CAL.JAMUND-H1-MA5800,0,5,11,TRK JMJME8 (JMJME8),8
HAC-CAL.JAMUND-H1-MA5800,0,5,12,TRK JMJME6 (JMJME6),6
HAC-CAL.JAMUND-H1-MA5800,0,5,13,TRK JMJME7 (JMJME7),7
HAC-CAL.JAMUND-H1-MA5800,0,5,15,TRK JMBF12 (JMBF12),12
HAC-CAL.JAMUND-H1-MA5800,0,6,1,TRK JMBF91 (JAMUNDI BF-91),28
HAC-CAL.JAMUND-H1-MA5800,0,6,2,TRK JMBF92 (JAMUNDI BF-92),0
HAC-CAL.JAMUND-H1-MA5800,0,6,3,TRK JMJM36 (JMJM36),19
HAC-CAL.JAMUND-H1-MA5800,0,6,4,TRK JMJM35 (JMJM35),11
HAC-CAL.JAMUND-H1-MA5800,0,6,6,TRK JMJM39 (MARBELLA-7),9
HAC-CAL.JAMUND-H1-MA5800,0,6,7,TRK JMJM40 (MARBELLA-8),37
HAC-CAL.JAMUND-H1-MA5800,0,6,9,TRK JMJMC6 (JMJMC6),29
HAC-CAL.JAMUND-H1-MA5800,0,6,10,TRK JMJM42 (MARBELLA-10),30
HAC-CAL.JAMUND-H1-MA5800,0,6,12,TRK JMJM03 (TOPACIO 2-1),10
HAC-CAL.JAMUND-H1-MA5800,0,6,14,TRK JMJM43 (MARBELLA-11),28
HAC-CAL.JAMUND-H1-MA5800,0,6,15,TRK JMJM44 (MARBELLA-12),13
HAC-CAL.JAMUND-H1-MA5800,0,7,0,TRK JMJMC7 (JMJMC7),19
HAC-CAL.JAMUND-H1-MA5800,0,7,2,TRK JMJMC8 (JMJMC8),21
HAC-CAL.JAMUND-H1-MA5800,0,7,3,TRK JMJMC0 (PAISAJE FLORES S1-1),24
HAC-CAL.JAMUND-H1-MA5800,0,7,4,TRK JMJMC9 (JMJMC9),17
HAC-CAL.JAMUND-H1-MA5800,0,7,5,TRK JMJMD9 (CIUDAD DIOS 2-1),36
HAC-CAL.JAMUND-H1-MA5800,0,7,8,TRK JMJME5 (CAMINO PANGOLA 3),42
HAC-CAL.JAMUND-H1-MA5800,0,7,9,TRK JMJM96 (JMJM96),29
HAC-CAL.JAMUND-H1-MA5800,0,7,10,TRK JMBF08 (JMBF08),31
HAC-CAL.JAMUND-H1-MA5800,0,7,11,TRK JMJM97 (JMJM97),52
HAC-CAL.JAMUND-H1-MA5800,0,7,12,TRK JMJME1 (JMJME1),13
HAC-CAL.JAMUND-H1-MA5800,0,7,14,TRK OCDI96 (PARQUES DE CASTILLA 2),10
HAC-CAL.JAMUND-H1-MA5800,0,7,15,TRK JMJM23 (PARQUE CASTILLA 2-2),0
HAC-CAL.JAMUND-H1-MA5800,0,10,0,TRK JMJM46 (MARBELLA-14),26
HAC-CAL.JAMUND-H1-MA5800,0,10,1,TRK JMJM48 (MARBELLA-16),7
HAC-CAL.JAMUND-H1-MA5800,0,10,2,TRK JMJM47 (MARBELLA-15),14
HAC-CAL.JAMUND-H1-MA5800,0,10,3,TRK JMJM49 (MARBELLA-17),18
HAC-CAL.JAMUND-H1-MA5800,0,10,4,TRK JMJM50 (MARBELLA-18),26
HAC-CAL.JAMUND-H1-MA5800,0,10,5,TRK JMJM51 (MARBELLA-19),0
HAC-CAL.JAMUND-H1-MA5800,0,10,6,TRK JMJMD7 (JMJMD7),37
HAC-CAL.JAMUND-H1-MA5800,0,10,7,TRK JMJMG0 (VERDI-4),0
HAC-CAL.JAMUND-H1-MA5800,0,10,9,TRK JMJME9 (JMJME9),16
HAC-CAL.JAMUND-H1-MA5800,0,10,10,TRK JMJMF0 (JMJMF0),8
HAC-CAL.JAMUND-H1-MA5800,0,10,11,TRK JMJMD5 (JMJMD5),41
HAC-CAL.JAMUND-H1-MA5800,0,10,12,TRK JMBF16 (JAMUNDI BF-16),64
HAC-CAL.JAMUND-H1-MA5800,0,10,13,TRK JMBF17 (JAMUNDI BF-17),55
HAC-CAL.JAMUND-H1-MA5800,0,10,14,TRK JMBF14 (JAMUNDI BF-14),26
HAC-CAL.JAMUND-H1-MA5800,0,10,15,TRK JMBF15 (JAMUNDI BF-15),18
HAC-CAL.JAMUND-H1-MA5800,0,11,0,TRK JMJM68 (FORESTAL SUN),43
HAC-CAL.JAMUND-H1-MA5800,0,11,1,TRK JMJMF1 (MOLINOS 5),14
HAC-CAL.JAMUND-H1-MA5800,0,11,2,TRK JMJMD6 (UKRANIA ),23
HAC-CAL.JAMUND-H1-MA5800,0,11,3,TRK JMJM94 (EL LAGUITO 1),7
HAC-CAL.JAMUND-H1-MA5800,0,11,4,TRK JMJM95 (EL LAGUITO 2),22
HAC-CAL.JAMUND-H1-MA5800,0,11,5,TRK JMBF25 (JAMUNDI BF-25),42
HAC-CAL.JAMUND-H1-MA5800,0,11,6,TRK JMBF26 (JAMUNDI BF-26),46
HAC-CAL.JAMUND-H1-MA5800,0,11,7,TRK JMBF27 (JAMUNDI BF-27),38
HAC-CAL.JAMUND-H1-MA5800,0,11,8,TRK JMJMF5 (CASATERRA-2),30
HAC-CAL.JAMUND-H1-MA5800,0,11,9,TRK JMBF29 (JAMUNDI BF-29),29
HAC-CAL.JAMUND-H1-MA5800,0,11,10,TRK JMBF28 (JAMUNDI BF-28),58
HAC-CAL.JAMUND-H1-MA5800,0,11,11,TRK JMBF20 (JAMUNDI BF-20),22
HAC-CAL.JAMUND-H1-MA5800,0,11,12,TRK JMBF21 (JAMUNDI BF-21),44
HAC-CAL.JAMUND-H1-MA5800,0,11,13,TRK JMBF22 (JAMUNDI BF-22),29
HAC-CAL.JAMUND-H1-MA5800,0,11,14,TRK JMBF23 (JAMUNDI BF-23),32
HAC-CAL.JAMUND-H1-MA5800,0,11,15,TRK JMBF24 (JAMUNDI BF-24),10
HAC-CAL.JAMUND-H1-MA5800,0,12,0,TRK JMBF30 (JAMUNDI BF-30),38
HAC-CAL.JAMUND-H1-MA5800,0,12,1,TRK JMBF31 (JAMUNDI BF-31),22
HAC-CAL.JAMUND-H1-MA5800,0,12,2,TRK JMBF32 (JAMUNDI BF-32),55
HAC-CAL.JAMUND-H1-MA5800,0,12,3,TRK JMBF33 (JAMUNDI BF-33),17
HAC-CAL.JAMUND-H1-MA5800,0,12,4,TRK JMBF34 (JAMUNDI BF-34),37
HAC-CAL.JAMUND-H1-MA5800,0,12,5,TRK JMBF35 (JAMUNDI BF-35),43
HAC-CAL.JAMUND-H1-MA5800,0,12,6,TRK JMBF36 (JAMUNDI BF-36),48
HAC-CAL.JAMUND-H1-MA5800,0,12,7,TRK JMBF37 (JAMUNDI BF-37),52
HAC-CAL.JAMUND-H1-MA5800,0,12,8,TRK JMBF38 (JAMUNDI BF-38),0
HAC-CAL.JAMUND-H1-MA5800,0,12,9,TRK JMJMF6 (CAMINO PANGOLA 4),29
HAC-CAL.JAMUND-H1-MA5800,0,12,10,TRK JMJMF7 (CAMINO PANGOLA 5),30
HAC-CAL.JAMUND-H1-MA5800,0,12,11,TRK JMJMF8 (CAMINO PANGOLA 6),27
HAC-CAL.JAMUND-H1-MA5800,0,12,12,TRK JMBF39 (JAMUNDI BF-39),14
HAC-CAL.JAMUND-H1-MA5800,0,12,13,TRK JMBF40 (JAMUNDI BF-40),23
HAC-CAL.JAMUND-H1-MA5800,0,12,14,TRK JMBF41 (JAMUNDI BF-41),15
HAC-CAL.JAMUND-H1-MA5800,0,12,15,TRK JMBF42 (JAMUNDI BF-42),18
HAC-CAL.JAMUND-H1-MA5800,0,13,0,TRK JMBF43 (JAMUNDI BF-43),24
HAC-CAL.JAMUND-H1-MA5800,0,13,1,TRK JMBF44 (JAMUNDI BF-44),13
HAC-CAL.JAMUND-H1-MA5800,0,13,2,TRK JMBF45 (JAMUNDI BF-45),47
HAC-CAL.JAMUND-H1-MA5800,0,13,3,TRK JMBF46 (JAMUNDI BF-46),30
HAC-CAL.JAMUND-H1-MA5800,0,13,4,TRK JMBF47 (JAMUNDI BF-47),28
HAC-CAL.JAMUND-H1-MA5800,0,13,5,TRK JMJMG3 (PAISAJE FLORES S6-3),5
HAC-CAL.JAMUND-H1-MA5800,0,13,6,TRK JMJMF2 (MOLINOS 6),17
HAC-CAL.JAMUND-H1-MA5800,0,13,7,TRK JMJMF3 (MOLINOS 7),9
HAC-CAL.JAMUND-H1-MA5800,0,13,8,TRK JMJMF4 (MOLINOS 8),10
HAC-CAL.JAMUND-H1-MA5800,0,13,9,TRK JMJMA0 (PAISAJE FLORES S5),12
HAC-CAL.JAMUND-H1-MA5800,0,13,10,TRK JMJMG4 (PAISAJE FLORES S5-2),15
HAC-CAL.JAMUND-H1-MA5800,0,13,11,TRK JMJMG5 (PAISAJE FLORES S5-3),16
HAC-CAL.JAMUND-H1-MA5800,0,13,12,TRK JMJMG6 (PAISAJE FLORES S5-4),0
HAC-CAL.JAMUND-H1-MA5800,0,13,13,TRK JMJMA1 (PAISAJE FLORES S6),15
HAC-CAL.JAMUND-H1-MA5800,0,13,14,TRK JMJMG2 (PAISAJE FLORES S6-2),8
HAC-CAL.JAMUND-H1-MA5800,0,13,15,TRK JMJM79 (TIO TOM ET1-1),1
HAC-CAL.JAMUND-H1-MA5800,0,14,0,TRK JMJMG1 (PASEO PANGOLA 3),23
HAC-CAL.JAMUND-H1-MA5800,0,14,1,TRK JMJM80 (TIO TOM ET1-2),0
HAC-CAL.JAMUND-H1-MA5800,0,14,2,TRK JMJMD3 (BRISAS BUENAVISTA),35
HAC-CAL.JAMUND-H1-MA5800,0,14,3,TRK JMJMG7 (CIUDA VIENTO-1),21
HAC-CAL.JAMUND-H1-MA5800,0,14,4,TRK JMBF55 (JAMUNDI BF-55),28
HAC-CAL.JAMUND-H1-MA5800,0,14,5,TRK JMBF52 (JAMUNDI BF-52),27
HAC-CAL.JAMUND-H1-MA5800,0,14,6,TRK JMBF53 (JAMUNDI BF-53),24
HAC-CAL.JAMUND-H1-MA5800,0,14,7,TRK JMBF54 (JAMUNDI BF-54),20
HAC-CAL.JAMUND-H1-MA5800,0,14,8,TRK JMBF49 (JAMUNDI BF-49),5
HAC-CAL.JAMUND-H1-MA5800,0,14,9,TRK JMBF50 (JAMUNDI BF-50),17
HAC-CAL.JAMUND-H1-MA5800,0,14,10,TRK JMBF51 (JAMUNDI BF-51),0
HAC-CAL.JAMUND-H1-MA5800,0,14,11,TRK JMJMG8 (CIUDA VIENTO-2),10
HAC-CAL.JAMUND-H1-MA5800,0,14,12,TRK JMJMG9 (CIUDA VIENTO-3),12
HAC-CAL.JAMUND-H1-MA5800,0,14,13,TRK JMJMB0 (SAN BENITO),0
HAC-CAL.JAMUND-H1-MA5800,0,14,14,TRK OCDEC9 (KINKINA 1),12
HAC-CAL.JAMUND-H1-MA5800,0,14,15,TRK JMJM83 (PARAISO PANGOLA),40
HAC-CAL.JAMUND-H1-MA5800,0,15,0,TRK JMJMT3 (TORRE ALAMEDITA 3),5
HAC-CAL.JAMUND-H1-MA5800,0,15,1,TRK JMJMT4 (TORRE ALAMEDITA 4),17
HAC-CAL.JAMUND-H1-MA5800,0,15,2,TRK JMJMT5 (TORRE ALAMEDITA 5),9
HAC-CAL.JAMUND-H1-MA5800,0,15,3,TRK JMJMT6 (EL LAGUITO 3),34
HAC-CAL.JAMUND-H1-MA5800,0,15,4,TRK JMJM84 (ENCANTADO SUR),16
HAC-CAL.JAMUND-H1-MA5800,0,15,5,TRK OCDED7 (SOLARES DEL COUNTRY),19
HAC-CAL.JAMUND-H1-MA5800,0,15,6,TRK OCDEK4 (SOLARES COUNTRY 1),1
HAC-CAL.JAMUND-H1-MA5800,0,15,7,TRK JMJMH2 (TULIPANES 1),24
HAC-CAL.JAMUND-H1-MA5800,0,15,8,TRK JMJM82 (GIRASOLES CASTILLO ),56
HAC-CAL.JAMUND-H1-MA5800,0,15,9,TRK JMBF69 (JAMUNDI BF-69),20
HAC-CAL.JAMUND-H1-MA5800,0,15,10,TRK JMBF70 (JAMUNDI BF-70),17
HAC-CAL.JAMUND-H1-MA5800,0,15,11,TRK JMBF71 (JAMUNDI BF-71),29
HAC-CAL.JAMUND-H1-MA5800,0,15,12,TRK JMBF72 (JAMUNDI BF-72),22
HAC-CAL.JAMUND-H1-MA5800,0,15,13,TRK JMBF73 (JAMUNDI BF-73),23
HAC-CAL.JAMUND-H1-MA5800,0,15,14,TRK JMBF74 (JAMUNDI BF-74),19
HAC-CAL.JAMUND-H1-MA5800,0,15,15,TRK JMBF75 (JAMUNDI BF-75),16
HAC-CAL.JAMUND-H1-MA5800,0,16,0,TRK JMBF76 (JAMUNDI BF-76),0
HAC-CAL.JAMUND-H1-MA5800,0,16,1,TRK OCDEKN (CAMINO PANGOLA 8),42
HAC-CAL.JAMUND-H1-MA5800,0,16,2,TRK OCDEKO (CAMINO PANGOLA 9),39
HAC-CAL.JAMUND-H1-MA5800,0,16,3,TRK OCDEKM (CAMINO PANGOLA 7),26
HAC-CAL.JAMUND-H1-MA5800,0,16,4,TRK JMBF77 (JAMUNDI BF-77),26
HAC-CAL.JAMUND-H1-MA5800,0,16,5,TRK JMBF84 (JAMUNDI BF-84),37
HAC-CAL.JAMUND-H1-MA5800,0,16,6,TRK JMBF78 (JAMUNDI BF-78),12
HAC-CAL.JAMUND-H1-MA5800,0,16,7,TRK JMBF82 (JAMUNDI BF-82),41
HAC-CAL.JAMUND-H1-MA5800,0,16,8,TRK JMBF83 (JAMUNDI BF-83),39
HAC-CAL.JAMUND-H1-MA5800,0,16,9,TRK JMJMN7 (LOS GUADUALES),6
HAC-CAL.JAMUND-H1-MA5800,0,16,10,TRK OCDEFE (R GUADUALES 1),16
HAC-CAL.JAMUND-H1-MA5800,0,16,11,TRK JMBF85 (JAMUNDI BF-85),36
HAC-CAL.JAMUND-H1-MA5800,0,16,12,TRK JMBF86 (JAMUNDI BF-86),38
HAC-CAL.JAMUND-H1-MA5800,0,16,13,TRK JMBF62 (JAMUNDI BF-62),33
HAC-CAL.JAMUND-H1-MA5800,0,16,14,TRK JMBF63 (JAMUNDI BF-63),30
HAC-CAL.JAMUND-H1-MA5800,0,16,15,TRK OCDENQ (KINKINA 2),27
HAC-CAL.JAMUND-H1-MA5800,0,17,0,TRK OCDERK (SOLARES MORADA 1),29
HAC-CAL.JAMUND-H1-MA5800,0,17,1,TRK JMJM71 (MORADA 3),12
HAC-CAL.JAMUND-H1-MA5800,0,17,2,TRK OCDO58 (MIRADOR DEL RIO 3),6
HAC-CAL.JAMUND-H1-MA5800,0,17,3,TRK OCDO59 (MIRADOR DEL RIO 4),8
HAC-CAL.JAMUND-H1-MA5800,0,17,4,TRK JMJM72 (MORADA 8),11
HAC-CAL.JAMUND-H1-MA5800,0,17,5,TRK OCDERQ ( MORADA 8-1),5
HAC-CAL.JAMUND-H1-MA5800,0,17,6,TRK JMJM73 (SOLARES PARAISO),14
HAC-CAL.JAMUND-H1-MA5800,0,17,7,TRK JMJM74 (REMANSO SAMANES),10
HAC-CAL.JAMUND-H1-MA5800,0,17,8,TRK JMJMN6 (LA MEZQUITA),1
HAC-CAL.JAMUND-H1-MA5800,0,17,9,TRK JMJM81 (SOLARES MORADA 5-6),9
HAC-CAL.JAMUND-H1-MA5800,0,17,10,TRK JMJM69 (MEZQUITA CLUB),30
HAC-CAL.JAMUND-H1-MA5800,0,17,11,TRK JMJMN8 (SENDEROS MORADA),24
HAC-CAL.JAMUND-H1-MA5800,0,17,12,TRK OCDERI (SENDEROS MORADA 1),5
HAC-CAL.JAMUND-H1-MA5800,0,17,13,TRK OCDEQO (FORESTAL AQUA 7),31
HAC-CAL.JAMUND-H1-MA5800,0,17,14,TRK JMJM75 (CLUB CAMPO),9
HAC-CAL.JAMUND-H1-MA5800,0,17,15,TRK JMJMN9 (SOLARES MORADA),24
HAC-CAL.LIDO-B1-MA5800,0,1,0,TRK OBFM70 (BELISARIO CAICEDO 5),13
HAC-CAL.LIDO-B1-MA5800,0,1,1,TRK OBFM71 (BELISARIO CAICEDO 6),17
HAC-CAL.LIDO-B1-MA5800,0,1,2,TRK OBFM72 (BELISARIO CAICEDO 7),22
HAC-CAL.LIDO-B1-MA5800,0,1,3,TRK OBFM73 (BELISARIO CAICEDO 8),20
HAC-CAL.LIDO-B1-MA5800,0,1,4,TRK OBFM74 (BELISARIO CAICEDO 9),25
HAC-CAL.LIDO-B1-MA5800,0,1,5,TRK OBFM75 (BELISARIO CAICEDO 10),35
HAC-CAL.LIDO-B1-MA5800,0,1,6,TRK OBFM76 (BELISARIO CAICEDO 11),30
HAC-CAL.LIDO-B1-MA5800,0,1,7,TRK OBFM98 (ALAMEDA 4-1),10
HAC-CAL.LIDO-B1-MA5800,0,1,8,TRK OBFM99 (ALAMEDA 4-2),21
HAC-CAL.LIDO-B1-MA5800,0,1,9,TRK OBFN00 (ALAMEDA 4-3),14
HAC-CAL.LIDO-B1-MA5800,0,1,10,TRK OBFN01 (ALAMEDA 4-4),4
HAC-CAL.LIDO-B1-MA5800,0,1,11,TRK OBFN02 (ALAMEDA 4-5),11
HAC-CAL.LIDO-B1-MA5800,0,1,12,TRK OBFN03 (ALAMEDA 4-6),2
HAC-CAL.LIDO-B1-MA5800,0,1,13,TRK OBFN04 (ALAMEDA 4-7),2
HAC-CAL.LIDO-B1-MA5800,0,1,14,TRK OBFN05 (ALAMEDA 4-8),17
HAC-CAL.LIDO-B1-MA5800,0,1,15,TRK OBFN06 (ALAMEDA 4-9),25
HAC-CAL.LIDO-B1-MA5800,0,2,0,TRK OBFN07 (ALAMEDA 4-10),16
HAC-CAL.LIDO-B1-MA5800,0,2,1,TRK OBFN08 (ALAMEDA 4-11),21
HAC-CAL.LIDO-B1-MA5800,0,2,2,TRK OBFN09 (ALAMEDA 4-12),18
HAC-CAL.LIDO-B1-MA5800,0,2,3,TRK OBFN10 (ALAMEDA 4-13),16
HAC-CAL.LIDO-B1-MA5800,0,2,4,TRK OBFN11 (ALAMEDA 4-14),16
HAC-CAL.LIDO-B1-MA5800,0,2,5,TRK OBFN12 (ALAMEDA 4-15),30
HAC-CAL.LIDO-B1-MA5800,0,2,6,TRK OBFN13 (ALAMEDA 4-16),16
HAC-CAL.LIDO-B1-MA5800,0,2,7,TRK OBFN14 (ALAMEDA 4-17),7
HAC-CAL.LIDO-B1-MA5800,0,2,8,TRK OBFN15 (ALAMEDA 4-18),35
HAC-CAL.LIDO-B1-MA5800,0,2,9,TRK OBFN16 (ALAMEDA 4-19),12
HAC-CAL.LIDO-B1-MA5800,0,2,10,TRK OCDK15 (TRIBECA 6),36
HAC-CAL.LIDO-B1-MA5800,0,2,11,TRK OBFD86 (CRISTALES 1),51
HAC-CAL.LIDO-B1-MA5800,0,2,12,TRK OBFD87 (CRISTALES 2),0
HAC-CAL.LIDO-B1-MA5800,0,2,13,TRK OBFD88 (CRISTALES 3),0
HAC-CAL.LIDO-B1-MA5800,0,2,14,TRK OBFD89 (CRISTALES 4),0
HAC-CAL.LIDO-B1-MA5800,0,2,15,TRK OBFD90 (CRISTALES 5),2
HAC-CAL.LIDO-B1-MA5800,0,3,0,TRK OBFD91 (CRISTALES 6),5
HAC-CAL.LIDO-B1-MA5800,0,3,1,TRK OBFD94 (CRISTALES 9),2
HAC-CAL.LIDO-B1-MA5800,0,3,2,TRK OBFD95 (CRISTALES 10),3
HAC-CAL.LIDO-B1-MA5800,0,3,3,TRK OBFD96 (CRISTALES 11),4
HAC-CAL.LIDO-B1-MA5800,0,3,4,TRK OBFE01 (CRISTALES 16),1
HAC-CAL.LIDO-B1-MA5800,0,3,5,TRK OBFE02 (CRISTALES 17),0
HAC-CAL.LIDO-B1-MA5800,0,3,6,TRK OBFE03 (CRISTALES 18),7
HAC-CAL.LIDO-B1-MA5800,0,3,7,TRK OBFE04 (CRISTALES 19),0
HAC-CAL.LIDO-B1-MA5800,0,3,8,TRK OBFE06 (CRISTALES 21),0
HAC-CAL.LIDO-B1-MA5800,0,3,9,TRK OBFE07 (CRISTALES 22),0
HAC-CAL.LIDO-B1-MA5800,0,3,10,TRK OBFE08 (CRISTALES 23),0
HAC-CAL.LIDO-B1-MA5800,0,3,11,TRK OBFE09 (CRISTALES 24),5
HAC-CAL.LIDO-B1-MA5800,0,3,12,TRK OBFE16 (CRISTALES 31),0
HAC-CAL.LIDO-B1-MA5800,0,3,13,TRK OBFE17 (CRISTALES 32),0
HAC-CAL.LIDO-B1-MA5800,0,3,14,TRK OBFE18 (CRISTALES 33),4
HAC-CAL.LIDO-B1-MA5800,0,3,15,TRK OBFE19 (CRISTALES 34),18
HAC-CAL.LIDO-B1-MA5800,0,4,0,TRK OBFE20 (CRISTALES 35),9
HAC-CAL.LIDO-B1-MA5800,0,4,1,TRK OBFE22 (CRISTALES 37),3
HAC-CAL.LIDO-B1-MA5800,0,4,2,TRK OBFE23 (CRISTALES 38),5
HAC-CAL.LIDO-B1-MA5800,0,4,3,TRK OBFG63 (CRISTALES 39),0
HAC-CAL.LIDO-B1-MA5800,0,4,4,TRK OBFC54 (EL DORADO 1),46
HAC-CAL.LIDO-B1-MA5800,0,4,5,TRK OBFC55 (EL DORADO 2),19
HAC-CAL.LIDO-B1-MA5800,0,4,6,TRK OBFC56 (EL DORADO 3),29
HAC-CAL.LIDO-B1-MA5800,0,4,7,TRK OBFC57 (EL DORADO 4),7
HAC-CAL.LIDO-B1-MA5800,0,4,8,TRK OBFC58 (EL DORADO 5),31
HAC-CAL.LIDO-B1-MA5800,0,4,9,TRK OBFC59 (EL DORADO 6),12
HAC-CAL.LIDO-B1-MA5800,0,4,10,TRK OBFC60 (EL DORADO 7),27
HAC-CAL.LIDO-B1-MA5800,0,4,11,TRK OBFC61 (EL DORADO 8),20
HAC-CAL.LIDO-B1-MA5800,0,4,12,TRK OBFC62 (EL DORADO 9),7
HAC-CAL.LIDO-B1-MA5800,0,4,13,TRK OBFC63 (EL DORADO 10),24
HAC-CAL.LIDO-B1-MA5800,0,4,14,TRK OBFC64 (EL DORADO 11),8
HAC-CAL.LIDO-B1-MA5800,0,4,15,TRK OBFC65 (EL DORADO 12),31
HAC-CAL.LIDO-B1-MA5800,0,5,0,TRK OBFC66 (EL DORADO 13),16
HAC-CAL.LIDO-B1-MA5800,0,5,1,TRK OBFC67 (EL DORADO 14),23
HAC-CAL.LIDO-B1-MA5800,0,5,2,TRK OBFC68 (EL DORADO 15),24
HAC-CAL.LIDO-B1-MA5800,0,5,3,TRK OBFC69 (EL DORADO 16),0
HAC-CAL.LIDO-B1-MA5800,0,5,4,TRK OBFC75 (EL GUABAL 1),14
HAC-CAL.LIDO-B1-MA5800,0,5,5,TRK OBFC76 (EL GUABAL 2),15
HAC-CAL.LIDO-B1-MA5800,0,5,6,TRK OBFC77 (EL GUABAL 3),9
HAC-CAL.LIDO-B1-MA5800,0,5,7,TRK OBFC78 (EL GUABAL 4),27
HAC-CAL.LIDO-B1-MA5800,0,5,8,TRK OBFC79 (EL GUABAL 5),19
HAC-CAL.LIDO-B1-MA5800,0,5,9,TRK OBFC80 (EL GUABAL 6),22
HAC-CAL.LIDO-B1-MA5800,0,5,10,TRK OBFC81 (EL GUABAL 7),20
HAC-CAL.LIDO-B1-MA5800,0,5,11,TRK OBFC82 (EL GUABAL 8),5
HAC-CAL.LIDO-B1-MA5800,0,5,12,TRK OBFC83 (EL GUABAL 9),17
HAC-CAL.LIDO-B1-MA5800,0,5,13,TRK OBFC84 (EL GUABAL 10),27
HAC-CAL.LIDO-B1-MA5800,0,5,14,TRK OBFC85 (EL GUABAL 11),21
HAC-CAL.LIDO-B1-MA5800,0,5,15,TRK OBFC86 (EL GUABAL 12),21
HAC-CAL.LIDO-B1-MA5800,0,6,0,TRK OBFC87 (EL GUABAL 13),16
HAC-CAL.LIDO-B1-MA5800,0,6,1,TRK OBFC88 (EL GUABAL 14),13
HAC-CAL.LIDO-B1-MA5800,0,6,2,TRK OBFC89 (EL GUABAL 15),9
HAC-CAL.LIDO-B1-MA5800,0,6,3,TRK OBFC90 (EL GUABAL 16),13
HAC-CAL.LIDO-B1-MA5800,0,6,4,TRK OBFC91 (EL GUABAL 17),7
HAC-CAL.LIDO-B1-MA5800,0,6,5,TRK OBFC92 (EL GUABAL 18),20
HAC-CAL.LIDO-B1-MA5800,0,6,6,TRK OBFC93 (EL GUABAL 19),17
HAC-CAL.LIDO-B1-MA5800,0,6,7,TRK OBFC94 (EL GUABAL 20),20
HAC-CAL.LIDO-B1-MA5800,0,6,8,TRK OBFC95 (EL GUABAL 21),19
HAC-CAL.LIDO-B1-MA5800,0,6,9,TRK OBFC96 (EL GUABAL 22),19
HAC-CAL.LIDO-B1-MA5800,0,6,10,TRK OBFC97 (EL GUABAL 23),12
HAC-CAL.LIDO-B1-MA5800,0,6,11,TRK OBFC98 (EL GUABAL 24),22
HAC-CAL.LIDO-B1-MA5800,0,6,12,TRK OBFC99 (EL GUABAL 25),8
HAC-CAL.LIDO-B1-MA5800,0,6,13,TRK OBFD00 (EL GUABAL 26),43
HAC-CAL.LIDO-B1-MA5800,0,6,14,TRK OBFD01 (EL GUABAL 27),20
HAC-CAL.LIDO-B1-MA5800,0,6,15,TRK OBFY24 (EL DORADO 22),12
HAC-CAL.LIDO-B1-MA5800,0,10,0,TRK OCDJA2 (ALAMEDA-1 CALI 28),12
HAC-CAL.LIDO-B1-MA5800,0,10,1,TRK OCDJA3 (ALAMEDA-1 CALI 29),28
HAC-CAL.LIDO-B1-MA5800,0,10,2,TRK OCDJA4 (ALAMEDA-1 CALI 30),7
HAC-CAL.LIDO-B1-MA5800,0,10,3,TRK OCDJA5 (ALAMEDA-1 CALI 31),0
HAC-CAL.LIDO-B1-MA5800,0,10,4,TRK OBFA29 (EL LIDO 13),6
HAC-CAL.LIDO-B1-MA5800,0,10,5,TRK OBFA30 (EL LIDO 14),25
HAC-CAL.LIDO-B1-MA5800,0,10,6,TRK OBFA31 (EL LIDO 15),0
HAC-CAL.LIDO-B1-MA5800,0,10,7,TRK OBFA32 (EL LIDO 16),16
HAC-CAL.LIDO-B1-MA5800,0,10,8,TRK OBFA33 (EL LIDO 17),15
HAC-CAL.LIDO-B1-MA5800,0,10,9,TRK OBFA34 (EL LIDO 18),18
HAC-CAL.LIDO-B1-MA5800,0,10,10,TRK OBFA35 (EL LIDO 19),4
HAC-CAL.LIDO-B1-MA5800,0,10,11,TRK OBFA42 (EL LIDO 26),18
HAC-CAL.LIDO-B1-MA5800,0,10,12,TRK OBFA43 (EL LIDO 27),8
HAC-CAL.LIDO-B1-MA5800,0,10,13,TRK OBFA44 (EL LIDO 28),23
HAC-CAL.LIDO-B1-MA5800,0,10,14,TRK OBFA45 (EL LIDO 29),6
HAC-CAL.LIDO-B1-MA5800,0,10,15,TRK OCDJ98 (ALAMEDA-1 CALI 24),9
HAC-CAL.LIDO-B1-MA5800,0,11,0,TRK OBFD07 (SAN JUDAS TADEO 1),15
HAC-CAL.LIDO-B1-MA5800,0,11,1,TRK OBFD08 (SAN JUDAS TADEO 2),18
HAC-CAL.LIDO-B1-MA5800,0,11,2,TRK OBFD09 (SAN JUDAS TADEO 3),33
HAC-CAL.LIDO-B1-MA5800,0,11,3,TRK OBFD10 (SAN JUDAS TADEO 4),32
HAC-CAL.LIDO-B1-MA5800,0,11,4,TRK OBFD11 (SAN JUDAS TADEO 5),19
HAC-CAL.LIDO-B1-MA5800,0,11,5,TRK OBFD12 (SAN JUDAS TADEO 6),23
